Nombre del anuncio,Resultados,Alcance,Impresiones,Coste_resultados,Importe_gastado,Dias_transcurridos,Clasificacion_descripcion,Lugar_descripcion,Objetivo_descripcion,Red_Social_descripcion,Name
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,76156,124317,157645,0.075923,5782.02,28,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-03-mar-2024-3-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,35329,61253,67272,0.064578,2281.47,27,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-04-mar-2024-4-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,54453,75559,89457,0.061463,3346.85,26,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-05-mar-2024-5-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,18305,27853,29362,0.064019,1171.87,25,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-06-mar-2024-6-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,212,2499,2624,0.750047,159.01,19,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-12-mar-2024-12-mar-2024.xlsx
24030401RZBTERRGENERYUCA18-MAHYMINTFB Buenos Resultados,14570,68338,83896,0.062093,904.69,25,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-04-mar-2024-4-mar-2024.xlsx
24030401RZBTERRGENERYUCA18-MAHYMINTFB Buenos Resultados,10959,75095,85971,0.099946,1095.31,24,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-05-mar-2024-5-mar-2024.xlsx
24030801RZBTERRMUJERYUCA18-MAMUJINTFB Cooperativa Mujeres,219,1465,1516,0.056301,12.33,1,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-08-mar-2024-8-mar-2024.xlsx
24030802RZBTERRGENERYUCA18-MAHYMINTFB Reunirme Artesanas,440,1972,2089,0.039091,17.2,1,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-08-mar-2024-8-mar-2024.xlsx
24030801RZBTERRMUJERYUCA18-MAMUJINTFB Cooperativa Mujeres,1161,12841,13383,0.16298,189.22,0,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-09-mar-2024-9-mar-2024.xlsx
24030802RZBTERRGENERYUCA18-MAHYMINTFB Reunirme Artesanas,12077,132533,161484,0.147491,1781.25,0,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-09-mar-2024-9-mar-2024.xlsx
24030601RZBESTRGENERYUCA18-MAHYMINTFB Progreso Xótchil,9828,61175,76905,0.131989,1297.19,23,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-06-mar-2024-6-mar-2024.xlsx
24030603RZBESTRGENERYUCA18-MAHYMINTFB Maxcanú Renán,6896,38737,43610,0.098357,678.27,1,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-06-mar-2024-6-mar-2024.xlsx
24030601RZBESTRGENERYUCA18-MAHYMINTFB Progreso Xótchil,7047,78488,90577,0.241636,1702.81,22,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-07-mar-2024-7-mar-2024.xlsx
24030603RZBESTRGENERYUCA18-MAHYMINTFB Maxcanú Renán,10751,73738,104267,0.215955,2321.73,0,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-07-mar-2024-7-mar-2024.xlsx
24030606RZBESTRGENERYUCA18-MAHYMINTFB Umán Renán,22732,130820,194826,0.175963,4000,0,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-07-mar-2024-7-mar-2024.xlsx
24030902RZBESTRGENERYUCA18-MAHYMINTFB Bienestar Renán,13259,123161,149491,0.226261,3000,20,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-09-mar-2024-9-mar-2024.xlsx
24030904RZBESTRGENERYUCA18-MAHYMINTFB Tizimín Renán,13640,98807,129865,0.179043,2442.15,19,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-10-mar-2024-10-mar-2024.xlsx
24031001RZBESTRGENERYUCA18-MAHYMINTFB Universal Oiga Doctor,1305,10471,12696,0.232046,302.82,19,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-10-mar-2024-10-mar-2024.xlsx
24030904RZBESTRGENERYUCA18-MAHYMINTFB Tizimín Renán,10058,98363,118435,0.215239,2164.87,18,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-11-mar-2024-11-mar-2024.xlsx
24031001RZBESTRGENERYUCA18-MAHYMINTFB Universal Oiga Doctor,372,3233,3610,0.242366,90.16,18,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-11-mar-2024-11-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,13991,34084,36509,0.096814,1354.53,18,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-13-mar-2024-13-mar-2024.xlsx
24031203RZBESTRGENERYUCA18-MAHYMINTFB Motul Renán,21417,113510,191446,0.178569,3824.42,16,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-13-mar-2024-13-mar-2024.xlsx
24031203RZBESTRGENERYUCA18-MAHYMINTFB Motul Renán,5186,53394,60963,0.200002,1037.21,15,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-14-mar-2024-14-mar-2024.xlsx
24031302RZBESTRGENERYUCA18-MAHYMINTFB Temozón Renán,5094,34018,46422,0.200424,1020.96,15,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-14-mar-2024-14-mar-2024.xlsx
24031403RZBTERRGENERYUCA18-MAHYMINTFB Dejamos Claro,2931,29623,32208,0.1832,536.96,15,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-14-mar-2024-14-mar-2024.xlsx
24031403RZBTERRGENERYUCA18-MAHYMINTFB Dejamos Claro,9169,108424,138797,0.2269,2080.45,14,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-15-mar-2024-15-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,15314,30951,33621,0.088561,1356.22,15,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-16-mar-2024-16-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,10053,18140,19322,0.080445,808.71,14,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-17-mar-2024-17-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,17267,25592,27761,0.07082,1222.85,13,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-18-mar-2024-18-mar-2024.xlsx
24031801RZBTERRGENERYUCA18-MAHYMTHRFB 40 Municipios,2909,11220,12773,0.052011,151.3,12,Territorio,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-18-mar-2024-18-mar-2024.xlsx
24031802RZBESTRGENERYUCA18-MAHYMINTFB Ticul Renán Xótchil,1103,7083,7233,0.149683,165.1,11,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-18-mar-2024-18-mar-2024.xlsx
24031802RZBESTRGENERYUCA18-MAHYMINTFB Ticul Renán Xótchil,26647,111687,179170,0.125151,3334.9,10,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-19-mar-2024-19-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,611,907,920,0.063879,39.03,12,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-19-mar-2024-19-mar-2024.xlsx
24031801RZBTERRGENERYUCA18-MAHYMTHRFB 40 Municipios,7416,33942,38340,0.062686,464.88,11,Territorio,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-19-mar-2024-19-mar-2024.xlsx
24032002RZBTERRGENERYUCA18-MAHYMINTFB Bienestar Digital,348,1579,1750,0.093362,32.49,1,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,7957,10493,11230,0.067504,537.13,11,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx
24031801RZBTERRGENERYUCA18-MAHYMTHRFB 40 Municipios,3498,17088,17995,0.069145,241.87,10,Territorio,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx
24032002RZBTERRGENERYUCA18-MAHYMINTFB Moloch Diferencia,19022,58294,65214,0.046504,884.6,10,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx
24032002RZBTERRGENERYUCA18-MAHYMINTFB Bienestar Digital,2733,16161,17252,0.117625,321.47,9,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx
24032002RZBTERRGENERYUCA18-MAHYMINTFB Bienestar Digital,4001,23086,44243,0.224314,897.48,0,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx
24031801RZBTERRGENERYUCA18-MAHYMTHRFB 40 Municipios,573,2367,2515,0.059808,34.27,9,Territorio,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx
24032002RZBTERRGENERYUCA18-MAHYMINTFB Moloch Diferencia,32383,110703,122147,0.05259,1703.02,9,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx
24032002RZBTERRGENERYUCA18-MAHYMINTFB Bienestar Digital,11743,74576,92612,0.144883,1701.36,8,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx
24032103RZBESTRGENERYUCA18-MAHYMTHRFB Cinco Acciones,683,2278,2454,0.053089,36.26,9,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,9113,11613,12889,0.071389,650.57,10,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,9461,11834,13501,0.070988,671.62,9,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-22-mar-2024-22-mar-2024.xlsx
24031801RZBTERRGENERYUCA18-MAHYMTHRFB 40 Municipios,452,1930,2056,0.053982,24.4,8,Territorio,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-22-mar-2024-22-mar-2024.xlsx
24032002RZBTERRGENERYUCA18-MAHYMINTFB Moloch Diferencia,14640,53866,56395,0.048635,712.02,8,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-22-mar-2024-22-mar-2024.xlsx
24032103RZBESTRGENERYUCA18-MAHYMTHRFB Cinco Acciones,2638,9470,10972,0.061835,163.12,8,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-22-mar-2024-22-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,6471,10165,11175,0.074681,483.26,8,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-23-mar-2024-23-mar-2024.xlsx
24032301RZBTERRGENERYUCA18-MAHYMINTFB Reencontrarme Excolaboradores,4939,42825,55049,0.20247,1000,6,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-23-mar-2024-23-mar-2024.xlsx
24032303RZBTERRGENERYUCA18-MAHYMINTFB Nuestra Identidad,512,5658,5880,0.173516,88.84,4,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-25-mar-2024-25-mar-2024.xlsx
24032501RZBESTRGENERYUCA18-MAHYMINTFB Universal Cuernos,104,631,657,0.123462,12.84,4,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-25-mar-2024-25-mar-2024.xlsx
24032505RZBESTRGENERYUCA18-MAHYMINTFB Doña Rita,62,1118,1156,0.274355,17.01,4,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-25-mar-2024-25-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,6044,40427,42654,0.292057,1765.19,6,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-25-mar-2024-25-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,20742,23979,28527,0.070386,1459.95,5,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-26-mar-2024-26-mar-2024.xlsx
24032303RZBTERRGENERYUCA18-MAHYMINTFB Nuestra Identidad,4553,43383,62760,0.393281,1790.61,3,Territorio,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-26-mar-2024-26-mar-2024.xlsx
24032501RZBESTRGENERYUCA18-MAHYMINTFB Universal Cuernos,5542,49709,61379,0.36042,1997.45,3,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-26-mar-2024-26-mar-2024.xlsx
24032505RZBESTRGENERYUCA18-MAHYMINTFB Doña Rita,2780,27433,35375,0.393255,1093.25,3,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-26-mar-2024-26-mar-2024.xlsx
24032504RZBESTRGENERYUCA18-MAHYMTHRFB Siete Días,11627,37177,44849,0.070681,821.81,4,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-26-mar-2024-26-mar-2024.xlsx
24032703RZBESTRGENERYUCA18-MAHYMTHRFB Juntos Este 2024,2298,9890,10751,0.080957,186.04,3,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-27-mar-2024-27-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,7465,9474,10222,0.072682,542.57,4,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-27-mar-2024-27-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,11708,14171,15580,0.077622,908.8,3,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-28-mar-2024-28-mar-2024.xlsx
24032704RZBESTRGENERYUCA18-MAHYMINTFB Guinda Seguridad,2106,18646,28783,0.438134,922.71,3,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-28-mar-2024-28-mar-2024.xlsx
24032801RZBESTRGENERYUCA18-MAHYMTHRFB Amin Castillo,11726,25566,27272,0.04729,554.52,3,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-28-mar-2024-28-mar-2024.xlsx
24032703RZBESTRGENERYUCA18-MAHYMTHRFB Juntos Este 2024,2136,12364,13182,0.091124,194.64,3,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-28-mar-2024-28-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,18123,22704,26646,0.083098,1505.99,2,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-29-mar-2024-29-mar-2024.xlsx
24032704RZBESTRGENERYUCA18-MAHYMINTFB Guinda Seguridad,1586,25469,33303,0.67925,1077.29,2,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-29-mar-2024-29-mar-2024.xlsx
24032901RZBESTRGENERYUCA18-MAHYMTHRFB Escudo Yucatán,2721,13923,15172,0.108045,293.99,2,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-29-mar-2024-29-mar-2024.xlsx
24032902RZBESTRGENERYUCA18-MAHYMTHRFB Cubeta Agua,3258,12862,13989,0.070629,230.11,2,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-29-mar-2024-29-mar-2024.xlsx
24032801RZBESTRGENERYUCA18-MAHYMTHRFB Amin Castillo,28510,72078,79400,0.049067,1398.9,2,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-29-mar-2024-29-mar-2024.xlsx
24032802RZBESTRGENERYUCA18-MAHYMTHRFB Pareciera Constante,1351,5981,6804,0.083087,112.25,2,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-29-mar-2024-29-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,19553,24743,27982,0.083073,1624.32,1,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-30-mar-2024-30-mar-2024.xlsx
24032802RZBESTRGENERYUCA18-MAHYMTHRFB Pareciera Constante,857,3900,4358,0.102882,88.17,1,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-30-mar-2024-30-mar-2024.xlsx
24032901RZBESTRGENERYUCA18-MAHYMTHRFB Escudo Yucatán,1977,10153,11136,0.111184,219.81,1,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-30-mar-2024-30-mar-2024.xlsx
24032902RZBESTRGENERYUCA18-MAHYMTHRFB Cubeta Agua,11933,52798,59515,0.081223,969.23,1,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-30-mar-2024-30-mar-2024.xlsx
24033001RZBESTRGENERYUCA18-MAHYMTHRFB No Es Joaquín,5161,18169,19148,0.063003,325.16,1,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-30-mar-2024-30-mar-2024.xlsx
24033003RZBESTRGENERYUCA18-MAHYMTHRFB Salud Educación Campo,167,1217,1252,0.114192,19.07,1,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-30-mar-2024-30-mar-2024.xlsx
24033002RZBESTRGENERYUCA18-MAHYMINTFB Tremendo Partidazo,1549,12768,13765,0.149516,231.6,1,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-30-mar-2024-30-mar-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,25019,28104,33258,0.066366,1660.4,0,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-31-mar-2024-31-mar-2024.xlsx
24033002RZBESTRGENERYUCA18-MAHYMINTFB Tremendo Partidazo,7777,62303,81887,0.114473,890.26,0,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-31-mar-2024-31-mar-2024.xlsx
24033101RZBESTRGENERYUCA18-MAHYMINTFB Cecilia Patrón,10283,54797,65528,0.085397,878.14,0,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-31-mar-2024-31-mar-2024.xlsx
24032802RZBESTRGENERYUCA18-MAHYMTHRFB Pareciera Constante,1481,6862,7592,0.07977,118.14,0,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-31-mar-2024-31-mar-2024.xlsx
24032901RZBESTRGENERYUCA18-MAHYMTHRFB Escudo Yucatán,3680,20151,21285,0.088584,325.99,0,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-31-mar-2024-31-mar-2024.xlsx
24033001RZBESTRGENERYUCA18-MAHYMTHRFB No Es Joaquín,43226,143309,166890,0.063917,2762.89,0,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-31-mar-2024-31-mar-2024.xlsx
24033003RZBESTRGENERYUCA18-MAHYMTHRFB Salud Educación Campo,1130,4145,4779,0.07169,81.01,0,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-31-mar-2024-31-mar-2024.xlsx
24040101RZBESTRGENERYUCA18-MAHYMTHRFB 31 Días,14103,70591,80614,0.084108,1186.18,0,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-02-abr-2024-2-abr-2024.xlsx
24040103RZBESTRGENERYUCA18-MAHYMINTFB Guinda No Va,813,5029,7311,0.181378,147.46,0,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-02-abr-2024-2-abr-2024.xlsx
24040104RZBESTRGENERYUCA18-MAHYMINTFB Renán Warnel,26212,190248,306583,0.146971,3852.4,0,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-02-abr-2024-2-abr-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,11842,15027,16749,0.065298,773.26,28,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-02-abr-2024-2-abr-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,10732,14940,16612,0.054873,588.9,29,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-01-abr-2024-1-abr-2024.xlsx
24040101RZBESTRGENERYUCA18-MAHYMTHRFB 31 Días,11626,63002,71039,0.07,813.82,1,Estratégico,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-01-abr-2024-1-abr-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,12292,16420,18302,0.062757,771.41,26,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,10506,15237,17495,0.069893,734.3,27,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-03-abr-2024-3-abr-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,15073,20116,22697,0.06252,942.37,22,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040801RZBESTRGENERYUCA18-MAHYMINTFB Universal Precio Profecía,3248,32988,39669,0.262349,852.11,1,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24040803RZBESTRGENERYUCA18-MAHYMINTFB Renán Agenda Gobierno,109,1291,1307,0.187248,20.41,1,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,12414,16076,18334,0.064694,803.11,25,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,13320,16696,18884,0.068218,908.67,23,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-07-abr-2024-7-abr-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,9748,12859,14486,0.067008,653.19,24,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-06-abr-2024-6-abr-2024.xlsx
24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo,16895,21030,23591,0.064722,1093.48,21,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-09-abr-2024-9-abr-2024.xlsx
24040801RZBESTRGENERYUCA18-MAHYMINTFB Universal Precio Profecía,2324,32678,35895,0.404527,940.12,0,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-09-abr-2024-9-abr-2024.xlsx
24040803RZBESTRGENERYUCA18-MAHYMINTFB Renán Agenda Gobierno,14405,129679,210843,0.290688,4187.36,0,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-09-abr-2024-9-abr-2024.xlsx
24040901RZBSPOTGENERYUCA18-MAHYMTHRFB 4 de Rolo,39378,96127,104970,0.10158,4000,2,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-09-abr-2024-9-abr-2024.xlsx
24041101RZBSPOTGENERYUCA18-MAHYMTHRFB Segundo Spot,5352,9003,9354,0.073939,395.72,19,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-11-abr-2024-11-abr-2024.xlsx
24041104RZBESTRGENERYUCA18-MAHYMINTFB Padrón Garante,23,224,233,0.294783,6.78,2,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-11-abr-2024-11-abr-2024.xlsx
24041101RZBSPOTGENERYUCA18-MAHYMTHRFB Segundo Spot,16847,22799,25834,0.08934,1505.11,17,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-13-abr-2024-13-abr-2024.xlsx
24041201RZBESTRGENERYUCA18-MAHYMINTFB Ingreso Garantizado,907,11893,14819,1.454201,1318.96,0,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-13-abr-2024-13-abr-2024.xlsx
24041101RZBSPOTGENERYUCA18-MAHYMTHRFB Segundo Spot,12367,19736,21965,0.092501,1143.96,18,Spots,Yucatán,ThruPlay,Facebook,RZB Púrpura-Analytics-Anuncios-12-abr-2024-12-abr-2024.xlsx
24041104RZBESTRGENERYUCA18-MAHYMINTFB Padrón Garante,1278,8905,12588,1.000884,1279.13,1,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-12-abr-2024-12-abr-2024.xlsx
24041102RZBESTRGENERYUCA18-MAHYMINTFB Ley Jóvenes,635,3927,5413,0.936063,594.4,1,Estratégico,Yucatán,Interacción,Facebook,RZB Púrpura-Analytics-Anuncios-12-abr-2024-12-abr-2024.xlsx
24031805CVAESPEGENERCDSA18-MAHYMTHRFB CC Cd. Sahagún Cancha Cachibol,789,1168,1202,0.071648,56.53,5,Especiales,Cd. Sahagún,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-19-mar-2024-19-mar-2024.xlsx
24031402CVAESPEGENERTEHU18-MAHYMTHRFB CC Tehuetlán Unidad Deportiva,1276,2062,4159,0.201011,256.49,0,Especiales,Tehuetlán,ThruPlay,Facebook,CVA Púrpura-Analytics-Anuncios-15-mar-2024-15-mar-2024.xlsx
